fonte,place_id,nome,instagram,telefone,whatsapp_link,site,cidade,pais,bairro,nicho,tem_link_na_bio,tem_site,tem_whatsapp_visivel,business_status,rating,user_ratings_total,place_types,open_now,activity_score,score,observacao,link_origem,status,data_coleta,last_contact_at,last_contact_note
Maps,,"LV BEAUTY | Sobrancelhas & Cílios | Brow Lamination, Extensão de cílios , Limpeza de pele, Design de sobrancelhas | Tatuapé",,+55 11 98748-0364,https://wa.me/5511987480364,,São Paulo - SP,Brasil,,brow designer,não,não,sim,,,,,,,6,Encontrado por: brow designer,https://maps.google.com/?cid=14528299415521217548,enviado,2026-02-11T12:19:37+00:00,2026-02-11T13:58:07+00:00,
Maps,,Lash designer | Camila Fernandes,,+55 12 98272-3938,https://wa.me/5512982723938,,São Paulo - SP,Brasil,,brow designer,não,não,sim,,,,,,,6,Encontrado por: brow designer,https://maps.google.com/?cid=15767811292287293651,enviado,2026-02-11T12:19:37+00:00,2026-02-11T13:56:50+00:00,
Maps,,Kauai Stúdio - MicroPigmentação Capilar,,+55 11 99272-2453,https://wa.me/5511992722453,https://kauaistudiodermo.com.br/,São Paulo - SP,Brasil,,micropigmentação,não,sim,sim,,,,,,,2,Encontrado por: micropigmentação,https://maps.google.com/?cid=1389700992694670776,enviado,2026-02-11T12:20:46+00:00,2026-02-11T18:26:29+00:00,
Maps,,Bia Ferreira Clinic – Estética Regenerativa & Laser,,+55 11 94132-8608,https://wa.me/5511941328608,https://www.biaferreiramakeup.com.br/index.html,São Paulo - SP,Brasil,,micropigmentação,não,sim,sim,,,,,,,2,Encontrado por: micropigmentação,https://maps.google.com/?cid=16642839969116933267,enviado,2026-02-11T12:20:46+00:00,2026-02-11T18:26:49+00:00,
Maps,,Centro Estético Neide Campos,,+55 11 2293-6657,https://wa.me/551122936657,https://www.centroesteticoneidecampos.com/,São Paulo - SP,Brasil,,micropigmentação,não,sim,sim,,,,,,,2,Encontrado por: micropigmentação,https://maps.google.com/?cid=7743871087267161492,ignorar,2026-02-11T12:20:46+00:00,2026-02-11T19:00:45+00:00,
Maps,,Lu Leite,,+55 11 96606-7117,https://wa.me/5511966067117,https://luleite.com.br/,São Paulo - SP,Brasil,,micropigmentação,não,sim,sim,,,,,,,2,Encontrado por: micropigmentação,https://maps.google.com/?cid=3377351590724397311,enviado,2026-02-11T12:20:46+00:00,2026-02-11T19:00:49+00:00,
Maps,,Lu Make Up São Paulo | A melhor Micropigmentação do Brasil,,+55 11 4000-1516,https://wa.me/551140001516,https://www.lumakeup.com.br/,São Paulo - SP,Brasil,,micropigmentação,não,sim,sim,,,,,,,2,Encontrado por: micropigmentação,https://maps.google.com/?cid=15816885380800211874,enviado,2026-02-11T12:20:46+00:00,2026-02-11T19:01:03+00:00,
Maps,,Studio Carla Souto Especialista em Micropigmentação,,+55 11 98424-3474,https://wa.me/5511984243474,http://www.carlasouto.com.br/,São Paulo - SP,Brasil,,micropigmentação,não,sim,sim,,,,,,,2,Encontrado por: micropigmentação,https://maps.google.com/?cid=12040045292561975807,enviado,2026-02-11T12:20:46+00:00,2026-02-11T19:02:00+00:00,
Maps,,Nadia Neiva Studio de Micropigmentação e Remoção a Laser (micro e tatuagem) nadianeiva * Atendimento com hora marcada,,+55 11 99809-1028,https://wa.me/5511998091028,,São Paulo - SP,Brasil,,micropigmentação,não,não,sim,,,,,,,6,Encontrado por: micropigmentação,https://maps.google.com/?cid=4501426550559385384,enviado,2026-02-11T12:20:46+00:00,2026-02-11T12:25:46+00:00,
Maps,,Allanda Paiva Micropigmentação,,+55 11 98065-8437,https://wa.me/5511980658437,https://www.instagram.com/allandapaivapmu/,São Paulo - SP,Brasil,,micropigmentação,não,sim,sim,,,,,,,2,Encontrado por: micropigmentação,https://maps.google.com/?cid=6068159001148385943,enviado,2026-02-11T12:20:46+00:00,2026-02-11T18:21:27+00:00,
Maps,,Camila Alexandrino Studio - Remoção a laser / Despigmentação,,+55 11 97068-5769,https://wa.me/5511970685769,,São Paulo - SP,Brasil,,micropigmentação,não,não,sim,,,,,,,6,Encontrado por: micropigmentação,https://maps.google.com/?cid=11388169132738535929,enviado,2026-02-11T12:20:46+00:00,2026-02-11T12:25:20+00:00,
Maps,,Raissa Galindo - Design de Sobrancelhas,,+55 11 98405-6029,https://wa.me/5511984056029,,São Paulo - SP,Brasil,,estúdio de sobrancelhas,não,não,sim,,,,,,,6,Encontrado por: estúdio de sobrancelhas,https://maps.google.com/?cid=10905132400371392030,enviado,2026-02-11T12:21:55+00:00,2026-02-11T16:44:43+00:00,
Maps,,Cílios|Sobrancelhas Lapa SP| São Saulo Lash Design Micaella Querino,,+55 11 98204-7515,https://wa.me/5511982047515,,São Paulo - SP,Brasil,,estúdio de sobrancelhas,não,não,sim,,,,,,,6,Encontrado por: estúdio de sobrancelhas,https://maps.google.com/?cid=1526545627906340689,enviado,2026-02-11T12:21:55+00:00,2026-02-11T16:44:28+00:00,
Maps,,SempreBella Sobrancelhas,,+55 11 94186-5502,https://wa.me/5511941865502,,São Paulo - SP,Brasil,,estúdio de sobrancelhas,não,não,sim,,,,,,,6,Encontrado por: estúdio de sobrancelhas,https://maps.google.com/?cid=7154359474501538494,enviado,2026-02-11T12:21:55+00:00,2026-02-11T16:45:06+00:00,
Maps,,Extensão de cílios - SJC | Bianca Albuquerque,,+55 12 98185-5031,https://wa.me/5512981855031,https://www.instagram.com/lashdesigner.albuquerque?igsh=MWY0MWZhOHo5cmU3YQ==,São Paulo - SP,Brasil,,lash designer,não,sim,sim,,,,,,,2,Encontrado por: lash designer,https://maps.google.com/?cid=9174308358766839313,enviado,2026-02-11T12:23:03+00:00,2026-02-11T20:53:45+00:00,
Maps,,Paula Migri - Lash Designer - Extensão de Cílios,,+55 12 99672-6284,https://wa.me/5512996726284,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=1463702181123911344,enviado,2026-02-11T12:23:03+00:00,2026-02-11T18:03:06+00:00,
Maps,,Studio Taissa Silva - Lash designer,,+55 12 99166-5500,https://wa.me/5512991665500,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=6061662672489762969,enviado,2026-02-11T12:23:03+00:00,2026-02-11T18:20:22+00:00,
Maps,,Studio olhos de fada,,+55 12 98256-7286,https://wa.me/5512982567286,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=12520326438099986711,enviado,2026-02-11T12:23:03+00:00,2026-02-11T18:20:08+00:00,
Maps,,Studio Gabriella Santos design de sobrancelhas e lash,,+55 12 98865-4503,https://wa.me/5512988654503,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=16813080626191528412,enviado,2026-02-11T12:23:03+00:00,2026-02-11T18:07:23+00:00,
Maps,,ME Beauty,,+55 12 98220-4207,https://wa.me/5512982204207,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=9022754633549509460,enviado,2026-02-11T12:23:03+00:00,2026-02-11T18:02:36+00:00,
Maps,,Studio Lash & Brows,,+55 12 98812-5026,https://wa.me/5512988125026,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=15533289929412660876,enviado,2026-02-11T12:23:03+00:00,2026-02-11T18:08:20+00:00,
Maps,,Studio Daniela Shimizu,,+55 11 3436-4949,https://wa.me/551134364949,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=7546280090671617862,ignorar,2026-02-11T12:23:03+00:00,2026-02-11T18:06:40+00:00,
Maps,,Lash & Lips Estética,,+55 11 95731-5555,https://wa.me/5511957315555,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=4616433908642224259,enviado,2026-02-11T12:23:03+00:00,2026-02-11T18:02:01+00:00,
Maps,,Cecílios Lash Designer,,+55 11 97026-2482,https://wa.me/5511970262482,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=2578425802852497084,enviado,2026-02-11T12:23:03+00:00,2026-02-11T16:47:36+00:00,
Maps,,W LASH | São Paulo,,+55 11 99245-3988,https://wa.me/5511992453988,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=12173411432838155314,enviado,2026-02-11T12:23:03+00:00,2026-02-11T18:20:47+00:00,
Maps,,Dra. Lashes - Extensão de Cílios e Cursos,,+55 11 96568-4491,https://wa.me/5511965684491,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=13357983326703988629,ignorar,2026-02-11T12:23:03+00:00,2026-02-11T16:47:56+00:00,
Maps,,Sonia Sawa Beauty Concept | Extensão de Cílios | Lash Lifting | Nanoblading,,+55 11 99541-2022,https://wa.me/5511995412022,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=15799247934454239927,enviado,2026-02-11T12:23:03+00:00,2026-02-11T18:06:27+00:00,
Maps,,Studio Lashes Co.,,+55 11 97015-7787,https://wa.me/5511970157787,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=3478413188930747903,enviado,2026-02-11T12:23:03+00:00,2026-02-11T18:08:55+00:00,
Maps,,Extensão de Cilios e Designer de Sobrancelhas - Lovely Lashes,,+55 11 98399-8288,https://wa.me/5511983998288,,São Paulo - SP,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=6544513272128086977,enviado,2026-02-11T12:23:03+00:00,2026-02-11T18:01:29+00:00,
Maps,,Designer de sobrancelhas Centro Lapa ( Michelle Mendes),,+55 21 99199-6069,https://wa.me/5521991996069,,Rio de Janeiro - RJ,Brasil,,designer de sobrancelhas,não,não,sim,,,,,,,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=8637513624574929287,enviado,2026-02-11T19:15:54+00:00,2026-02-11T19:51:37+00:00,
Maps,,Mayra Sousa Designer de Sobrancelhas,,+55 21 99948-2639,https://wa.me/5521999482639,,Rio de Janeiro - RJ,Brasil,,designer de sobrancelhas,não,não,sim,,,,,,,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=501278744137118820,enviado,2026-02-11T19:15:54+00:00,2026-02-11T19:56:56+00:00,
Maps,,Victory Coiffeur,,+55 21 97255-7712,https://wa.me/5521972557712,,Rio de Janeiro - RJ,Brasil,,designer de sobrancelhas,não,não,sim,,,,,,,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=12396047413341294154,enviado,2026-02-11T19:15:54+00:00,2026-02-11T19:58:03+00:00,
Maps,,Camila Aguiar Cílios e Sobrancelhas,,+55 21 98062-1218,https://wa.me/5521980621218,,Rio de Janeiro - RJ,Brasil,,designer de sobrancelhas,não,não,sim,,,,,,,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=3846619534598404526,enviado,2026-02-11T19:15:54+00:00,2026-02-11T19:50:56+00:00,
Maps,,Andréa Ferreira Micropigmentadora,,+55 21 99481-2017,https://wa.me/5521994812017,,Rio de Janeiro - RJ,Brasil,,designer de sobrancelhas,não,não,sim,,,,,,,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=6814133274139195275,enviado,2026-02-11T19:15:54+00:00,2026-02-11T19:49:50+00:00,
Maps,,Camila Aguiar - manicure / Nail Designer / Design de sobrancelhas / Cílios,,+55 21 96861-6927,https://wa.me/5521968616927,,Rio de Janeiro - RJ,Brasil,,designer de sobrancelhas,não,não,sim,,,,,,,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=17322136876433738102,enviado,2026-02-11T19:15:54+00:00,2026-02-11T19:50:10+00:00,
Maps,,Pollyana designer de sobrancelhas e depilação (atendimento no espaço Rio Minas),,+55 21 97966-3536,https://wa.me/5521979663536,,Rio de Janeiro - RJ,Brasil,,designer de sobrancelhas,não,não,sim,,,,,,,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=6881159538898832616,enviado,2026-02-11T19:15:54+00:00,2026-02-11T19:57:32+00:00,
Maps,,Grasiele Santos - Especialista em Sobrancelhas,,+55 21 96785-1626,https://wa.me/5521967851626,,Rio de Janeiro - RJ,Brasil,Niterói - RJ,sobrancelhas henna,não,não,sim,,,,,,,7,Encontrado por: sobrancelhas henna,https://maps.google.com/?cid=18325642387447499477,enviado,2026-02-11T19:17:12+00:00,2026-02-11T19:59:44+00:00,
Maps,,STUDIO In,,,,,Rio de Janeiro - RJ,Brasil,,sobrancelhas henna,não,não,não,,,,,,,4,Encontrado por: sobrancelhas henna,https://maps.google.com/?cid=5890657390899899961,ignorar,2026-02-11T19:17:12+00:00,2026-02-11T20:02:07+00:00,
Maps,,Studio Allyne Costa micropigmentação na Tijuca,,+55 21 98232-7549,https://wa.me/5521982327549,,Rio de Janeiro - RJ,Brasil,,sobrancelhas henna,não,não,sim,,,,,,,6,Encontrado por: sobrancelhas henna,https://maps.google.com/?cid=17583619687421290781,enviado,2026-02-11T19:17:12+00:00,2026-02-11T20:01:29+00:00,
Maps,,Til brito,,+55 21 99287-0932,https://wa.me/5521992870932,,Rio de Janeiro - RJ,Brasil,,sobrancelhas henna,não,não,sim,,,,,,,6,Encontrado por: sobrancelhas henna,https://maps.google.com/?cid=11979879305990644628,enviado,2026-02-11T19:17:12+00:00,2026-02-11T20:01:52+00:00,
Maps,,Shayane Fashion Hair,,+55 21 2501-0259,https://wa.me/552125010259,,Rio de Janeiro - RJ,Brasil,,sobrancelhas henna,não,não,sim,,,,,,,6,Encontrado por: sobrancelhas henna,https://maps.google.com/?cid=13995836292964860162,ignorar,2026-02-11T19:17:12+00:00,2026-02-11T20:02:02+00:00,
Maps,,Sobrancelhas Campo Grande - RJ | Brow Lamination | Lash Lifting Karen Marques,,+55 21 99722-7588,https://wa.me/5521997227588,,Rio de Janeiro - RJ,Brasil,,brow designer,não,não,sim,,,,,,,6,Encontrado por: brow designer,https://maps.google.com/?cid=12500654686764154695,enviado,2026-02-11T19:18:30+00:00,2026-02-11T20:48:22+00:00,
Maps,,Design de Sobrancelhas Studio Thalisa Designer,,,,,Rio de Janeiro - RJ,Brasil,,brow designer,não,não,não,,,,,,,4,Encontrado por: brow designer,https://maps.google.com/?cid=12237582834199017658,ignorar,2026-02-11T19:18:30+00:00,2026-02-11T20:48:48+00:00,
Maps,,Jessica Brandao Studio,,+55 21 97018-1937,https://wa.me/5521970181937,,Rio de Janeiro - RJ,Brasil,,brow designer,não,não,sim,,,,,,,6,Encontrado por: brow designer,https://maps.google.com/?cid=8481905498535586969,enviado,2026-02-11T19:18:30+00:00,2026-02-11T20:48:42+00:00,
Maps,,Instituto Danielle Rozino,,+55 21 99330-8348,https://wa.me/5521993308348,,Rio de Janeiro - RJ,Brasil,,micropigmentação,não,não,sim,,,,,,,6,Encontrado por: micropigmentação,https://maps.google.com/?cid=715498720275305760,ignorar,2026-02-11T19:19:46+00:00,2026-02-11T19:47:16+00:00,
Maps,,Paloma Pestana Micropigmentação,,+55 21 99207-1180,https://wa.me/5521992071180,,Rio de Janeiro - RJ,Brasil,,micropigmentação,não,não,sim,,,,,,,6,Encontrado por: micropigmentação,https://maps.google.com/?cid=10778802713429852594,enviado,2026-02-11T19:19:46+00:00,2026-02-11T19:48:07+00:00,
Maps,,️Micropigmentação em Jacarépagua,,+55 21 98474-2217,https://wa.me/5521984742217,,Rio de Janeiro - RJ,Brasil,,micropigmentação,não,não,sim,,,,,,,6,Encontrado por: micropigmentação,https://maps.google.com/?cid=16005866683959560425,enviado,2026-02-11T19:19:46+00:00,2026-02-11T19:49:09+00:00,
Maps,,JHESSICA MONTEIRO MICROPIGMENTAÇÃO,,+55 21 96467-3895,https://wa.me/5521964673895,,Rio de Janeiro - RJ,Brasil,,micropigmentação,não,não,sim,,,,,,,6,Encontrado por: micropigmentação,https://maps.google.com/?cid=3877896516019818446,enviado,2026-02-11T19:19:46+00:00,2026-02-11T19:47:36+00:00,
Maps,,Micropigmentação de Sobrancelhas,,+55 21 99317-1975,https://wa.me/5521993171975,,Rio de Janeiro - RJ,Brasil,,micropigmentação,não,não,sim,,,,,,,6,Encontrado por: micropigmentação,https://maps.google.com/?cid=2583927910569203844,enviado,2026-02-11T19:19:46+00:00,2026-02-11T19:47:51+00:00,
Maps,,Studio Mônica Lins - Designer de Sobrancelhas e Depilação,,+55 21 98081-8731,https://wa.me/5521980818731,,Rio de Janeiro - RJ,Brasil,,micropigmentação,não,não,sim,,,,,,,6,Encontrado por: micropigmentação,https://maps.google.com/?cid=13332251822862251137,enviado,2026-02-11T19:19:46+00:00,2026-02-11T19:48:43+00:00,
Maps,,Bianca Mezzomo Estética e Micropigmentação,,,,,Rio de Janeiro - RJ,Brasil,,micropigmentação,não,não,não,,,,,,,4,Encontrado por: micropigmentação,https://maps.google.com/?cid=14702840511101589169,ignorar,2026-02-11T19:19:46+00:00,2026-02-11T19:58:46+00:00,
Maps,,Studio Priscyla Andreia | Extensão de Cílios no Centro do Rio de Janeiro - RJ,,,,,Rio de Janeiro - RJ,Brasil,,lash designer,não,não,não,,,,,,,4,Encontrado por: lash designer,https://maps.google.com/?cid=9838668344256531332,ignorar,2026-02-11T19:21:52+00:00,2026-02-11T20:52:10+00:00,
Maps,,Extensão de Cílios no Rio de Janeiro - Atendimento Barra da Tijuca/Downtown - Barra de Guaratiba - Melhor Cílios do RJ,,+55 21 99281-5066,https://wa.me/5521992815066,,Rio de Janeiro - RJ,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=14235091689725887407,enviado,2026-02-11T19:21:52+00:00,2026-02-11T20:49:30+00:00,
Maps,,Carolina Sousa Lash,,+55 21 99643-1317,https://wa.me/5521996431317,,Rio de Janeiro - RJ,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=4260783169013919113,ignorar,2026-02-11T19:21:52+00:00,2026-02-11T20:49:42+00:00,
Maps,,Lash designer,,+55 21 97989-7935,https://wa.me/5521979897935,,Rio de Janeiro - RJ,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=1631842288317096525,enviado,2026-02-11T19:21:52+00:00,2026-02-11T20:49:58+00:00,
Maps,,MyLash Ipanema | Extensão de cílios,,+55 21 96450-7215,https://wa.me/5521964507215,,Rio de Janeiro - RJ,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=18123168950311708820,ignorar,2026-02-11T19:21:52+00:00,2026-02-11T20:50:10+00:00,
Maps,,Extensão de cílios,,+55 21 98208-3043,https://wa.me/5521982083043,,Rio de Janeiro - RJ,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=17319875900516078813,enviado,2026-02-11T19:21:52+00:00,2026-02-11T20:50:26+00:00,
Maps,,Olhar Carioca - Cílios & Cursos,,+55 21 97687-5583,https://wa.me/5521976875583,,Rio de Janeiro - RJ,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=4216673530169879195,enviado,2026-02-11T19:21:52+00:00,2026-02-11T20:50:49+00:00,
Maps,,Duda Melo - Lash Designer,,+55 21 99244-9321,https://wa.me/5521992449321,,Rio de Janeiro - RJ,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=7911139021714512631,enviado,2026-02-11T19:21:52+00:00,2026-02-11T20:51:13+00:00,
Maps,,Lash designer Priscila Pierre,,+55 21 96763-0998,https://wa.me/5521967630998,,Rio de Janeiro - RJ,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=15620808490473596179,enviado,2026-02-11T19:21:52+00:00,2026-02-11T20:51:31+00:00,
Maps,,Laís Ribeiro Cílios,,+55 21 97251-9499,https://wa.me/5521972519499,,Rio de Janeiro - RJ,Brasil,,lash designer,não,não,sim,,,,,,,6,Encontrado por: lash designer,https://maps.google.com/?cid=5153363794706966922,enviado,2026-02-11T19:21:52+00:00,2026-02-11T20:52:02+00:00,
Maps,,"Jak Albuquerque Studio - Micropigmentação, tratamento de estrias e Formações",,+351 967 179 243,https://wa.me/351967179243,https://www.instagram.com/jakalbuquerquestudio/,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,sim,sim,,,,,,,3,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=2372770714456560783,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:35:12+00:00,
Maps,,Dália Silva Estética,,+351 969 296 959,https://wa.me/351969296959,,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,não,sim,,,,,,,7,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=16540504334715712119,enviado,2026-02-12T11:16:11+00:00,2026-02-12T11:26:57+00:00,
Maps,,"Jéssica Evangelista | Sobrancelha, Brow Lamination & Makeup Artist | Maquilhadora Lisboa",,+351 961 724 837,https://wa.me/351961724837,https://pt.zappysoftware.com/m/jessicasantos-2,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,sim,sim,,,,,,,3,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=743779457709696213,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:36:03+00:00,
Maps,,Lisbon Lash Land,,+351 935 843 580,https://wa.me/351935843580,https://lisbonlashland.pt/,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,sim,sim,,,,,,,3,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=15269642005217674786,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:37:21+00:00,
Maps,,Curls and Glow,,+351 920 090 511,https://wa.me/351920090511,,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,não,sim,,,,,,,7,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=10064681179795535689,enviado,2026-02-12T11:16:11+00:00,2026-02-12T11:25:05+00:00,
Maps,,Atelier Lane Carvalho – Lash&Brow,,+351 916 415 010,https://wa.me/351916415010,http://www.atelierlanecarvalho.pt/,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,sim,sim,,,,,,,3,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=14411388103063297969,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:26:02+00:00,
Maps,,Daiane Bicalho Beauty,,+351 919 103 133,https://wa.me/351919103133,https://www.daianebicalhobeauty.com/,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,sim,sim,,,,,,,3,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=14762621080340689853,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:33:30+00:00,
Maps,,Roseana Medeiros Studio,,+351 964 499 280,https://wa.me/351964499280,,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,não,sim,,,,,,,7,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=15605486153975577404,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:23:41+00:00,
Maps,,SK Nails and Beauty Studio,,+351 920 796 544,https://wa.me/351920796544,,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,não,sim,,,,,,,7,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=7315818825571067044,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:24:02+00:00,
Maps,,Beautystudio.Saldanha,,+351 939 482 938,https://wa.me/351939482938,https://www.instagram.com/the_cult.bb?igsh=Y2J2aXRtZHFtZjNy,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,sim,sim,,,,,,,3,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=480010229849582719,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:29:10+00:00,
Maps,,Bar de Sobrancelhas Benefit Sephora Colombo,,+351 932 550 022,https://wa.me/351932550022,https://www.sephora.pt/servicos-benefit.html,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,sim,sim,,,,,,,3,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=18180590704098391922,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:28:54+00:00,
Maps,,Studio Blond by Franco Cabeleireiros Estetica e SPA,,+351 920 255 633,https://wa.me/351920255633,,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,não,sim,,,,,,,7,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=10558076480738299998,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:24:26+00:00,
Maps,,"Gabriela Moraes - Design de Sobrancelhas, Estética e Depilação",,+55 12 98262-5196,https://wa.me/5512982625196,,Lisboa - portugal,Portugal,,designer de sobrancelhas,não,não,sim,,,,,,,6,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=15028822144047289458,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:25:02+00:00,
Maps,,Bless Lash Lisbon - Principe Real,,+351 926 684 520,https://wa.me/351926684520,https://www.fresha.com/pt/a/bless-lash-lisbon-principe-real-lisboa-rua-dom-pedro-v-60-tqywi0e2,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,sim,sim,,,,,,,3,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=891985530942793963,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:33:06+00:00,
Maps,,Lisbon Beauty Hub,,+351 961 046 040,https://wa.me/351961046040,https://www.instagram.com/lisbon_beauty_hub?igsh=ejg0dGUxcml1cnlp&utm_source=qr,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,sim,sim,,,,,,,3,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=12742794962882218806,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:37:09+00:00,
Maps,,Patrícia Ribeiro Brows & Lashes Design,,+351 964 808 688,https://wa.me/351964808688,,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,não,sim,,,,,,,7,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=5748567818878091077,enviado,2026-02-12T11:16:11+00:00,2026-02-12T11:35:09+00:00,
Maps,,Lay Mori Beauty Studio,,+351 936 726 422,https://wa.me/351936726422,,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,não,sim,,,,,,,7,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=18080841354292155413,enviado,2026-02-12T11:16:11+00:00,2026-02-12T11:33:39+00:00,
Maps,,"Gabi Beauty | Micropigmentação de Sobrancelhas | odivelas, Lisboa, PT",,+351 966 398 060,https://wa.me/351966398060,https://www.instagram.com/gabibeautyoficial/,Lisboa - portugal,Portugal,Portugal,designer de sobrancelhas,não,sim,sim,,,,,,,3,Encontrado por: designer de sobrancelhas,https://maps.google.com/?cid=3498277968478189516,enviado,2026-02-12T11:16:11+00:00,2026-02-12T13:34:59+00:00,
Maps,,Rafa Dias | Designer de Sobrancelhas,,+351 933 266 403,https://wa.me/351933266403,,Lisboa - portugal,Portugal,Portugal,sobrancelhas henna,não,não,sim,,,,,,,7,Encontrado por: sobrancelhas henna,https://maps.google.com/?cid=3013853073582804413,enviado,2026-02-12T11:17:25+00:00,2026-02-12T11:35:50+00:00,
